	worker_indices	worker_unique_ids	question_indices	ratings	guid	worker_group
13483	341	round5_batch2_worker5	1666	2	5_2_t16	5
13484	341	round5_batch2_worker5	1667	0	5_2_t17	5
13485	341	round5_batch2_worker5	1672	2	5_2_t22	5
13486	341	round5_batch2_worker5	1675	2	5_2_t25	5
13487	341	round5_batch2_worker5	1662	2	5_2_t12	5
13488	341	round5_batch2_worker5	1669	0	5_2_t19	5
13489	341	round5_batch2_worker5	1696	1	5_2_t46	5
13490	341	round5_batch2_worker5	1665	0	5_2_t15	5
13491	341	round5_batch2_worker5	1688	2	5_2_t38	5
13492	341	round5_batch2_worker5	1683	2	5_2_t33	5
13493	341	round5_batch2_worker5	1650	2	5_2_t0	5
13494	341	round5_batch2_worker5	1653	2	5_2_t3	5
13495	341	round5_batch2_worker5	1670	0	5_2_t20	5
13496	341	round5_batch2_worker5	1694	2	5_2_t44	5
13497	341	round5_batch2_worker5	1684	0	5_2_t34	5
13498	341	round5_batch2_worker5	1689	2	5_2_t39	5
13499	341	round5_batch2_worker5	1652	2	5_2_t2	5
13500	342	round5_batch2_worker6	1694	2	5_2_t44	6
13501	342	round5_batch2_worker6	1675	2	5_2_t25	6
13502	342	round5_batch2_worker6	1659	2	5_2_t9	6
13503	342	round5_batch2_worker6	1683	1	5_2_t33	6
13504	342	round5_batch2_worker6	1670	0	5_2_t20	6
13505	342	round5_batch2_worker6	1699	0	5_2_t49	6
13506	342	round5_batch2_worker6	1686	2	5_2_t36	6
13507	342	round5_batch2_worker6	1655	2	5_2_t5	6
13508	342	round5_batch2_worker6	1697	2	5_2_t47	6
13509	342	round5_batch2_worker6	1652	2	5_2_t2	6
13510	342	round5_batch2_worker6	1654	2	5_2_t4	6
13511	342	round5_batch2_worker6	1684	0	5_2_t34	6
13512	342	round5_batch2_worker6	1666	1	5_2_t16	6
13513	342	round5_batch2_worker6	1678	2	5_2_t28	6
13514	342	round5_batch2_worker6	1663	1	5_2_t13	6
13515	342	round5_batch2_worker6	1657	0	5_2_t7	6
13516	342	round5_batch2_worker6	1674	1	5_2_t24	6
13517	342	round5_batch2_worker6	1673	1	5_2_t23	6
13518	342	round5_batch2_worker6	1696	1	5_2_t46	6
13519	342	round5_batch2_worker6	1688	1	5_2_t38	6
13520	342	round5_batch2_worker6	1662	1	5_2_t12	6
13521	342	round5_batch2_worker6	1691	2	5_2_t41	6
13522	342	round5_batch2_worker6	1656	1	5_2_t6	6
13523	342	round5_batch2_worker6	1682	1	5_2_t32	6
13524	342	round5_batch2_worker6	1679	2	5_2_t29	6
13525	342	round5_batch2_worker6	1653	1	5_2_t3	6
13526	342	round5_batch2_worker6	1676	1	5_2_t26	6
13527	342	round5_batch2_worker6	1687	2	5_2_t37	6
13528	342	round5_batch2_worker6	1651	1	5_2_t1	6
13529	342	round5_batch2_worker6	1698	1	5_2_t48	6
13530	342	round5_batch2_worker6	1667	1	5_2_t17	6
13531	342	round5_batch2_worker6	1677	1	5_2_t27	6
13532	342	round5_batch2_worker6	1690	1	5_2_t40	6
13533	342	round5_batch2_worker6	1660	2	5_2_t10	6
13534	342	round5_batch2_worker6	1695	1	5_2_t45	6
13535	342	round5_batch2_worker6	1689	1	5_2_t39	6
13536	342	round5_batch2_worker6	1692	1	5_2_t42	6
13537	342	round5_batch2_worker6	1661	2	5_2_t11	6
13538	342	round5_batch2_worker6	1668	1	5_2_t18	6
13539	342	round5_batch2_worker6	1671	1	5_2_t21	6
13540	342	round5_batch2_worker6	1680	1	5_2_t30	6
13541	342	round5_batch2_worker6	1681	2	5_2_t31	6
13542	342	round5_batch2_worker6	1665	0	5_2_t15	6
13543	342	round5_batch2_worker6	1672	2	5_2_t22	6
13544	342	round5_batch2_worker6	1658	1	5_2_t8	6
13545	342	round5_batch2_worker6	1669	1	5_2_t19	6
13546	342	round5_batch2_worker6	1650	2	5_2_t0	6
13547	342	round5_batch2_worker6	1685	0	5_2_t35	6
13548	342	round5_batch2_worker6	1664	1	5_2_t14	6
13549	342	round5_batch2_worker6	1693	0	5_2_t43	6
13550	343	round5_batch2_worker7	1662	2	5_2_t12	7
13551	343	round5_batch2_worker7	1654	2	5_2_t4	7
13552	343	round5_batch2_worker7	1667	0	5_2_t17	7
13553	343	round5_batch2_worker7	1691	2	5_2_t41	7
13554	343	round5_batch2_worker7	1650	2	5_2_t0	7
13555	343	round5_batch2_worker7	1657	0	5_2_t7	7
13556	343	round5_batch2_worker7	1661	1	5_2_t11	7
13557	343	round5_batch2_worker7	1653	2	5_2_t3	7
13558	343	round5_batch2_worker7	1689	1	5_2_t39	7
13559	343	round5_batch2_worker7	1690	1	5_2_t40	7
13560	343	round5_batch2_worker7	1658	2	5_2_t8	7
13561	343	round5_batch2_worker7	1698	1	5_2_t48	7
13562	343	round5_batch2_worker7	1699	0	5_2_t49	7
13563	343	round5_batch2_worker7	1666	1	5_2_t16	7
13564	343	round5_batch2_worker7	1688	1	5_2_t38	7
13565	343	round5_batch2_worker7	1655	2	5_2_t5	7
13566	343	round5_batch2_worker7	1660	2	5_2_t10	7
13567	343	round5_batch2_worker7	1682	0	5_2_t32	7
13568	343	round5_batch2_worker7	1686	1	5_2_t36	7
13569	343	round5_batch2_worker7	1665	0	5_2_t15	7
13570	343	round5_batch2_worker7	1685	1	5_2_t35	7
13571	343	round5_batch2_worker7	1680	1	5_2_t30	7
13572	343	round5_batch2_worker7	1656	2	5_2_t6	7
13573	343	round5_batch2_worker7	1673	1	5_2_t23	7
13574	343	round5_batch2_worker7	1697	2	5_2_t47	7
13575	343	round5_batch2_worker7	1652	2	5_2_t2	7
13576	343	round5_batch2_worker7	1684	0	5_2_t34	7
13577	343	round5_batch2_worker7	1663	0	5_2_t13	7
13578	343	round5_batch2_worker7	1668	1	5_2_t18	7
13579	343	round5_batch2_worker7	1696	1	5_2_t46	7
13580	343	round5_batch2_worker7	1674	2	5_2_t24	7
13581	343	round5_batch2_worker7	1675	2	5_2_t25	7
13582	343	round5_batch2_worker7	1664	2	5_2_t14	7
13583	343	round5_batch2_worker7	1693	1	5_2_t43	7
13584	343	round5_batch2_worker7	1681	2	5_2_t31	7
13585	343	round5_batch2_worker7	1677	1	5_2_t27	7
13586	343	round5_batch2_worker7	1678	2	5_2_t28	7
13587	343	round5_batch2_worker7	1669	1	5_2_t19	7
13588	343	round5_batch2_worker7	1671	2	5_2_t21	7
13589	343	round5_batch2_worker7	1672	2	5_2_t22	7
13590	343	round5_batch2_worker7	1692	1	5_2_t42	7
13591	343	round5_batch2_worker7	1695	1	5_2_t45	7
13592	343	round5_batch2_worker7	1676	2	5_2_t26	7
13593	343	round5_batch2_worker7	1670	0	5_2_t20	7
13594	343	round5_batch2_worker7	1687	2	5_2_t37	7
13595	343	round5_batch2_worker7	1651	1	5_2_t1	7
13596	343	round5_batch2_worker7	1679	2	5_2_t29	7
13597	343	round5_batch2_worker7	1683	1	5_2_t33	7
13598	343	round5_batch2_worker7	1694	2	5_2_t44	7
13599	343	round5_batch2_worker7	1659	2	5_2_t9	7
13600	344	round5_batch3_worker0	1737	2	5_3_t37	0
13601	344	round5_batch3_worker0	1705	0	5_3_t5	0
13602	344	round5_batch3_worker0	1724	1	5_3_t24	0
13603	344	round5_batch3_worker0	1701	2	5_3_t1	0
13604	344	round5_batch3_worker0	1718	1	5_3_t18	0
13605	344	round5_batch3_worker0	1703	0	5_3_t3	0
13606	344	round5_batch3_worker0	1726	2	5_3_t26	0
13607	344	round5_batch3_worker0	1743	0	5_3_t43	0
13608	344	round5_batch3_worker0	1708	0	5_3_t8	0
13609	344	round5_batch3_worker0	1749	2	5_3_t49	0
13610	344	round5_batch3_worker0	1736	2	5_3_t36	0
13611	344	round5_batch3_worker0	1746	1	5_3_t46	0
13612	344	round5_batch3_worker0	1716	0	5_3_t16	0
13613	344	round5_batch3_worker0	1747	2	5_3_t47	0
13614	344	round5_batch3_worker0	1717	1	5_3_t17	0
13615	344	round5_batch3_worker0	1715	2	5_3_t15	0
13616	344	round5_batch3_worker0	1731	2	5_3_t31	0
13617	344	round5_batch3_worker0	1710	0	5_3_t10	0
13618	344	round5_batch3_worker0	1704	1	5_3_t4	0
13619	344	round5_batch3_worker0	1713	2	5_3_t13	0
13620	344	round5_batch3_worker0	1728	1	5_3_t28	0
13621	344	round5_batch3_worker0	1720	0	5_3_t20	0
13622	344	round5_batch3_worker0	1707	2	5_3_t7	0
13623	344	round5_batch3_worker0	1742	2	5_3_t42	0
13624	344	round5_batch3_worker0	1712	0	5_3_t12	0
13625	344	round5_batch3_worker0	1732	2	5_3_t32	0
13626	344	round5_batch3_worker0	1709	0	5_3_t9	0
13627	344	round5_batch3_worker0	1741	2	5_3_t41	0
13628	344	round5_batch3_worker0	1744	1	5_3_t44	0
13629	344	round5_batch3_worker0	1740	2	5_3_t40	0
13630	344	round5_batch3_worker0	1745	0	5_3_t45	0
13631	344	round5_batch3_worker0	1729	2	5_3_t29	0
13632	344	round5_batch3_worker0	1748	2	5_3_t48	0
13633	344	round5_batch3_worker0	1723	1	5_3_t23	0
13634	344	round5_batch3_worker0	1719	2	5_3_t19	0
13635	344	round5_batch3_worker0	1722	2	5_3_t22	0
13636	344	round5_batch3_worker0	1711	2	5_3_t11	0
13637	344	round5_batch3_worker0	1734	1	5_3_t34	0
13638	344	round5_batch3_worker0	1730	2	5_3_t30	0
13639	344	round5_batch3_worker0	1733	0	5_3_t33	0
13640	344	round5_batch3_worker0	1721	2	5_3_t21	0
13641	344	round5_batch3_worker0	1714	1	5_3_t14	0
13642	344	round5_batch3_worker0	1738	2	5_3_t38	0
13643	344	round5_batch3_worker0	1739	2	5_3_t39	0
13644	344	round5_batch3_worker0	1727	0	5_3_t27	0
13645	344	round5_batch3_worker0	1700	2	5_3_t0	0
13646	344	round5_batch3_worker0	1706	1	5_3_t6	0
13647	344	round5_batch3_worker0	1702	2	5_3_t2	0
13648	344	round5_batch3_worker0	1725	0	5_3_t25	0
13649	344	round5_batch3_worker0	1735	2	5_3_t35	0
13650	345	round5_batch3_worker1	1727	2	5_3_t27	1
13651	345	round5_batch3_worker1	1702	0	5_3_t2	1
13652	345	round5_batch3_worker1	1722	2	5_3_t22	1
13653	345	round5_batch3_worker1	1716	2	5_3_t16	1
13654	345	round5_batch3_worker1	1741	1	5_3_t41	1
13655	345	round5_batch3_worker1	1728	2	5_3_t28	1
13656	345	round5_batch3_worker1	1730	1	5_3_t30	1
13657	345	round5_batch3_worker1	1740	1	5_3_t40	1
13658	345	round5_batch3_worker1	1724	2	5_3_t24	1
13659	345	round5_batch3_worker1	1734	2	5_3_t34	1
13660	345	round5_batch3_worker1	1707	2	5_3_t7	1
13661	345	round5_batch3_worker1	1720	0	5_3_t20	1
13662	345	round5_batch3_worker1	1731	1	5_3_t31	1
13663	345	round5_batch3_worker1	1710	0	5_3_t10	1
13664	345	round5_batch3_worker1	1706	0	5_3_t6	1
13665	345	round5_batch3_worker1	1713	1	5_3_t13	1
13666	345	round5_batch3_worker1	1705	2	5_3_t5	1
13667	345	round5_batch3_worker1	1721	2	5_3_t21	1
13668	345	round5_batch3_worker1	1726	2	5_3_t26	1
13669	345	round5_batch3_worker1	1704	2	5_3_t4	1
13670	345	round5_batch3_worker1	1733	1	5_3_t33	1
13671	345	round5_batch3_worker1	1701	0	5_3_t1	1
13672	345	round5_batch3_worker1	1718	1	5_3_t18	1
13673	345	round5_batch3_worker1	1744	0	5_3_t44	1
13674	345	round5_batch3_worker1	1708	0	5_3_t8	1
13675	345	round5_batch3_worker1	1714	2	5_3_t14	1
13676	345	round5_batch3_worker1	1736	1	5_3_t36	1
13677	345	round5_batch3_worker1	1723	1	5_3_t23	1
13678	345	round5_batch3_worker1	1748	1	5_3_t48	1
13679	345	round5_batch3_worker1	1715	0	5_3_t15	1
13680	345	round5_batch3_worker1	1725	2	5_3_t25	1
13681	345	round5_batch3_worker1	1700	2	5_3_t0	1
13682	345	round5_batch3_worker1	1738	2	5_3_t38	1
13683	345	round5_batch3_worker1	1739	0	5_3_t39	1
13684	345	round5_batch3_worker1	1717	0	5_3_t17	1
13685	345	round5_batch3_worker1	1747	0	5_3_t47	1
13686	345	round5_batch3_worker1	1729	2	5_3_t29	1
13687	345	round5_batch3_worker1	1749	1	5_3_t49	1
13688	345	round5_batch3_worker1	1746	1	5_3_t46	1
13689	345	round5_batch3_worker1	1737	0	5_3_t37	1
13690	345	round5_batch3_worker1	1709	1	5_3_t9	1
13691	345	round5_batch3_worker1	1711	0	5_3_t11	1
13692	345	round5_batch3_worker1	1732	2	5_3_t32	1
13693	345	round5_batch3_worker1	1745	0	5_3_t45	1
13694	345	round5_batch3_worker1	1719	0	5_3_t19	1
13695	345	round5_batch3_worker1	1703	0	5_3_t3	1
13696	345	round5_batch3_worker1	1742	0	5_3_t42	1
13697	345	round5_batch3_worker1	1743	1	5_3_t43	1
13698	345	round5_batch3_worker1	1712	2	5_3_t12	1
13699	345	round5_batch3_worker1	1735	2	5_3_t35	1
13700	346	round5_batch3_worker2	1716	2	5_3_t16	2
13701	346	round5_batch3_worker2	1745	0	5_3_t45	2
13702	346	round5_batch3_worker2	1743	1	5_3_t43	2
13703	346	round5_batch3_worker2	1732	2	5_3_t32	2
13704	346	round5_batch3_worker2	1714	2	5_3_t14	2
13705	346	round5_batch3_worker2	1730	1	5_3_t30	2
13706	346	round5_batch3_worker2	1709	0	5_3_t9	2
13707	346	round5_batch3_worker2	1729	2	5_3_t29	2
13708	346	round5_batch3_worker2	1715	0	5_3_t15	2
13709	346	round5_batch3_worker2	1738	2	5_3_t38	2
13710	346	round5_batch3_worker2	1702	0	5_3_t2	2
13711	346	round5_batch3_worker2	1749	2	5_3_t49	2
13712	346	round5_batch3_worker2	1720	0	5_3_t20	2
13713	346	round5_batch3_worker2	1735	2	5_3_t35	2
13714	346	round5_batch3_worker2	1737	1	5_3_t37	2
13715	346	round5_batch3_worker2	1719	1	5_3_t19	2
13716	346	round5_batch3_worker2	1726	2	5_3_t26	2
13717	346	round5_batch3_worker2	1705	2	5_3_t5	2
13718	346	round5_batch3_worker2	1724	1	5_3_t24	2
13719	346	round5_batch3_worker2	1708	1	5_3_t8	2
13720	346	round5_batch3_worker2	1734	2	5_3_t34	2
13721	346	round5_batch3_worker2	1736	1	5_3_t36	2
13722	346	round5_batch3_worker2	1712	2	5_3_t12	2
13723	346	round5_batch3_worker2	1718	1	5_3_t18	2
13724	346	round5_batch3_worker2	1711	1	5_3_t11	2
13725	346	round5_batch3_worker2	1700	1	5_3_t0	2
13726	346	round5_batch3_worker2	1703	0	5_3_t3	2
13727	346	round5_batch3_worker2	1746	1	5_3_t46	2
13728	346	round5_batch3_worker2	1741	1	5_3_t41	2
13729	346	round5_batch3_worker2	1722	2	5_3_t22	2
13730	346	round5_batch3_worker2	1717	1	5_3_t17	2
13731	346	round5_batch3_worker2	1747	0	5_3_t47	2
13732	346	round5_batch3_worker2	1740	2	5_3_t40	2
13733	346	round5_batch3_worker2	1731	1	5_3_t31	2
13734	346	round5_batch3_worker2	1744	0	5_3_t44	2
13735	346	round5_batch3_worker2	1707	2	5_3_t7	2
13736	346	round5_batch3_worker2	1706	1	5_3_t6	2
13737	346	round5_batch3_worker2	1748	2	5_3_t48	2
13738	346	round5_batch3_worker2	1721	1	5_3_t21	2
13739	346	round5_batch3_worker2	1704	1	5_3_t4	2
13740	346	round5_batch3_worker2	1728	1	5_3_t28	2
13741	346	round5_batch3_worker2	1701	0	5_3_t1	2
13742	346	round5_batch3_worker2	1733	1	5_3_t33	2
13743	346	round5_batch3_worker2	1725	2	5_3_t25	2
13744	346	round5_batch3_worker2	1710	1	5_3_t10	2
13745	346	round5_batch3_worker2	1739	1	5_3_t39	2
13746	346	round5_batch3_worker2	1723	2	5_3_t23	2
13747	346	round5_batch3_worker2	1727	2	5_3_t27	2
13748	346	round5_batch3_worker2	1742	0	5_3_t42	2
13749	346	round5_batch3_worker2	1713	1	5_3_t13	2
13750	347	round5_batch3_worker3	1713	1	5_3_t13	3
13751	347	round5_batch3_worker3	1734	2	5_3_t34	3
13752	347	round5_batch3_worker3	1711	0	5_3_t11	3
13753	347	round5_batch3_worker3	1723	1	5_3_t23	3
13754	347	round5_batch3_worker3	1740	2	5_3_t40	3
13755	347	round5_batch3_worker3	1731	2	5_3_t31	3
13756	347	round5_batch3_worker3	1721	1	5_3_t21	3
13757	347	round5_batch3_worker3	1743	2	5_3_t43	3
13758	347	round5_batch3_worker3	1705	2	5_3_t5	3
13759	347	round5_batch3_worker3	1715	0	5_3_t15	3
13760	347	round5_batch3_worker3	1704	2	5_3_t4	3
13761	347	round5_batch3_worker3	1722	2	5_3_t22	3
13762	347	round5_batch3_worker3	1717	0	5_3_t17	3
13763	347	round5_batch3_worker3	1744	0	5_3_t44	3
13764	347	round5_batch3_worker3	1712	2	5_3_t12	3
13765	347	round5_batch3_worker3	1719	0	5_3_t19	3
13766	347	round5_batch3_worker3	1738	2	5_3_t38	3
13767	347	round5_batch3_worker3	1727	2	5_3_t27	3
13768	347	round5_batch3_worker3	1736	2	5_3_t36	3
13769	347	round5_batch3_worker3	1729	2	5_3_t29	3
13770	347	round5_batch3_worker3	1730	1	5_3_t30	3
13771	347	round5_batch3_worker3	1709	0	5_3_t9	3
13772	347	round5_batch3_worker3	1708	2	5_3_t8	3
13773	347	round5_batch3_worker3	1741	2	5_3_t41	3
13774	347	round5_batch3_worker3	1732	2	5_3_t32	3
13775	347	round5_batch3_worker3	1702	0	5_3_t2	3
13776	347	round5_batch3_worker3	1748	2	5_3_t48	3
13777	347	round5_batch3_worker3	1703	0	5_3_t3	3
13778	347	round5_batch3_worker3	1728	2	5_3_t28	3
13779	347	round5_batch3_worker3	1726	2	5_3_t26	3
13780	347	round5_batch3_worker3	1714	0	5_3_t14	3
13781	347	round5_batch3_worker3	1706	0	5_3_t6	3
13782	347	round5_batch3_worker3	1742	0	5_3_t42	3
13783	347	round5_batch3_worker3	1716	2	5_3_t16	3
13784	347	round5_batch3_worker3	1749	2	5_3_t49	3
13785	347	round5_batch3_worker3	1720	0	5_3_t20	3
13786	347	round5_batch3_worker3	1747	0	5_3_t47	3
13787	347	round5_batch3_worker3	1718	1	5_3_t18	3
13788	347	round5_batch3_worker3	1739	0	5_3_t39	3
13789	347	round5_batch3_worker3	1725	2	5_3_t25	3
13790	347	round5_batch3_worker3	1737	0	5_3_t37	3
13791	347	round5_batch3_worker3	1735	2	5_3_t35	3
13792	347	round5_batch3_worker3	1700	2	5_3_t0	3
13793	347	round5_batch3_worker3	1745	0	5_3_t45	3
13794	347	round5_batch3_worker3	1733	1	5_3_t33	3
13795	347	round5_batch3_worker3	1710	0	5_3_t10	3
13796	347	round5_batch3_worker3	1707	2	5_3_t7	3
13797	347	round5_batch3_worker3	1724	2	5_3_t24	3
13798	347	round5_batch3_worker3	1701	0	5_3_t1	3
13799	347	round5_batch3_worker3	1746	1	5_3_t46	3
13800	348	round5_batch3_worker4	1726	2	5_3_t26	4
13801	348	round5_batch3_worker4	1727	1	5_3_t27	4
13802	348	round5_batch3_worker4	1732	2	5_3_t32	4
13803	348	round5_batch3_worker4	1701	1	5_3_t1	4
13804	348	round5_batch3_worker4	1723	1	5_3_t23	4
13805	348	round5_batch3_worker4	1704	2	5_3_t4	4
13806	348	round5_batch3_worker4	1716	1	5_3_t16	4
13807	348	round5_batch3_worker4	1749	2	5_3_t49	4
13808	348	round5_batch3_worker4	1735	2	5_3_t35	4
13809	348	round5_batch3_worker4	1707	2	5_3_t7	4
13810	348	round5_batch3_worker4	1706	1	5_3_t6	4
13811	348	round5_batch3_worker4	1738	2	5_3_t38	4
13812	348	round5_batch3_worker4	1724	2	5_3_t24	4
13813	348	round5_batch3_worker4	1744	0	5_3_t44	4
13814	348	round5_batch3_worker4	1700	2	5_3_t0	4
13815	348	round5_batch3_worker4	1737	1	5_3_t37	4
13816	348	round5_batch3_worker4	1745	0	5_3_t45	4
13817	348	round5_batch3_worker4	1713	1	5_3_t13	4
13818	348	round5_batch3_worker4	1703	0	5_3_t3	4
13819	348	round5_batch3_worker4	1712	2	5_3_t12	4
13820	348	round5_batch3_worker4	1702	0	5_3_t2	4
13821	348	round5_batch3_worker4	1714	0	5_3_t14	4
13822	348	round5_batch3_worker4	1740	1	5_3_t40	4
13823	348	round5_batch3_worker4	1747	0	5_3_t47	4
13824	348	round5_batch3_worker4	1731	2	5_3_t31	4
13825	348	round5_batch3_worker4	1709	1	5_3_t9	4
13826	348	round5_batch3_worker4	1748	2	5_3_t48	4
13827	348	round5_batch3_worker4	1717	0	5_3_t17	4
13828	348	round5_batch3_worker4	1725	2	5_3_t25	4
13829	348	round5_batch3_worker4	1711	0	5_3_t11	4
13830	348	round5_batch3_worker4	1736	2	5_3_t36	4
13831	348	round5_batch3_worker4	1729	2	5_3_t29	4
13832	348	round5_batch3_worker4	1718	1	5_3_t18	4
13833	348	round5_batch3_worker4	1741	2	5_3_t41	4
13834	348	round5_batch3_worker4	1746	1	5_3_t46	4
13835	348	round5_batch3_worker4	1705	2	5_3_t5	4
13836	348	round5_batch3_worker4	1739	0	5_3_t39	4
13837	348	round5_batch3_worker4	1722	2	5_3_t22	4
13838	348	round5_batch3_worker4	1710	1	5_3_t10	4
13839	348	round5_batch3_worker4	1728	2	5_3_t28	4
13840	348	round5_batch3_worker4	1743	1	5_3_t43	4
13841	348	round5_batch3_worker4	1721	1	5_3_t21	4
13842	348	round5_batch3_worker4	1730	1	5_3_t30	4
13843	348	round5_batch3_worker4	1734	2	5_3_t34	4
13844	348	round5_batch3_worker4	1733	1	5_3_t33	4
13845	348	round5_batch3_worker4	1708	1	5_3_t8	4
13846	348	round5_batch3_worker4	1715	0	5_3_t15	4
13847	348	round5_batch3_worker4	1742	1	5_3_t42	4
13848	348	round5_batch3_worker4	1719	0	5_3_t19	4
13849	348	round5_batch3_worker4	1720	0	5_3_t20	4
13850	349	round5_batch3_worker5	1706	1	5_3_t6	5
13851	349	round5_batch3_worker5	1738	2	5_3_t38	5
13852	349	round5_batch3_worker5	1735	2	5_3_t35	5
13853	349	round5_batch3_worker5	1704	1	5_3_t4	5
13854	349	round5_batch3_worker5	1743	2	5_3_t43	5
13855	349	round5_batch3_worker5	1714	2	5_3_t14	5
13856	349	round5_batch3_worker5	1731	2	5_3_t31	5
13857	349	round5_batch3_worker5	1722	2	5_3_t22	5
13858	349	round5_batch3_worker5	1737	0	5_3_t37	5
13859	349	round5_batch3_worker5	1712	2	5_3_t12	5
13860	349	round5_batch3_worker5	1730	1	5_3_t30	5
13861	349	round5_batch3_worker5	1707	2	5_3_t7	5
13862	349	round5_batch3_worker5	1726	0	5_3_t26	5
13863	349	round5_batch3_worker5	1717	0	5_3_t17	5
13864	349	round5_batch3_worker5	1711	0	5_3_t11	5
13865	349	round5_batch3_worker5	1728	2	5_3_t28	5
13866	349	round5_batch3_worker5	1723	1	5_3_t23	5
13867	349	round5_batch3_worker5	1747	0	5_3_t47	5
13868	349	round5_batch3_worker5	1746	0	5_3_t46	5
13869	349	round5_batch3_worker5	1732	2	5_3_t32	5
13870	349	round5_batch3_worker5	1727	2	5_3_t27	5
13871	349	round5_batch3_worker5	1700	2	5_3_t0	5
13872	349	round5_batch3_worker5	1710	1	5_3_t10	5
13873	349	round5_batch3_worker5	1709	0	5_3_t9	5
13874	349	round5_batch3_worker5	1705	1	5_3_t5	5
13875	349	round5_batch3_worker5	1745	1	5_3_t45	5
13876	349	round5_batch3_worker5	1719	0	5_3_t19	5
13877	349	round5_batch3_worker5	1736	0	5_3_t36	5
13878	349	round5_batch3_worker5	1721	0	5_3_t21	5
13879	349	round5_batch3_worker5	1742	0	5_3_t42	5
13880	349	round5_batch3_worker5	1724	2	5_3_t24	5
13881	349	round5_batch3_worker5	1739	1	5_3_t39	5
13882	349	round5_batch3_worker5	1744	0	5_3_t44	5
13883	349	round5_batch3_worker5	1734	2	5_3_t34	5
13884	349	round5_batch3_worker5	1715	1	5_3_t15	5
13885	349	round5_batch3_worker5	1725	2	5_3_t25	5
13886	349	round5_batch3_worker5	1720	2	5_3_t20	5
13887	349	round5_batch3_worker5	1729	2	5_3_t29	5
13888	349	round5_batch3_worker5	1718	2	5_3_t18	5
13889	349	round5_batch3_worker5	1749	1	5_3_t49	5
13890	349	round5_batch3_worker5	1701	0	5_3_t1	5
13891	349	round5_batch3_worker5	1713	1	5_3_t13	5
13892	349	round5_batch3_worker5	1740	2	5_3_t40	5
13893	349	round5_batch3_worker5	1702	0	5_3_t2	5
13894	349	round5_batch3_worker5	1748	2	5_3_t48	5
13895	349	round5_batch3_worker5	1741	2	5_3_t41	5
13896	349	round5_batch3_worker5	1708	0	5_3_t8	5
13897	349	round5_batch3_worker5	1733	2	5_3_t33	5
13898	349	round5_batch3_worker5	1716	2	5_3_t16	5
13899	349	round5_batch3_worker5	1703	0	5_3_t3	5
13900	350	round5_batch3_worker6	1713	1	5_3_t13	6
13901	350	round5_batch3_worker6	1735	2	5_3_t35	6
13902	350	round5_batch3_worker6	1727	2	5_3_t27	6
13903	350	round5_batch3_worker6	1726	2	5_3_t26	6
13904	350	round5_batch3_worker6	1740	1	5_3_t40	6
13905	350	round5_batch3_worker6	1728	1	5_3_t28	6
13906	350	round5_batch3_worker6	1730	1	5_3_t30	6
13907	350	round5_batch3_worker6	1733	1	5_3_t33	6
13908	350	round5_batch3_worker6	1745	0	5_3_t45	6
13909	350	round5_batch3_worker6	1736	1	5_3_t36	6
13910	350	round5_batch3_worker6	1705	2	5_3_t5	6
13911	350	round5_batch3_worker6	1712	1	5_3_t12	6
13912	350	round5_batch3_worker6	1724	2	5_3_t24	6
13913	350	round5_batch3_worker6	1743	1	5_3_t43	6
13914	350	round5_batch3_worker6	1749	1	5_3_t49	6
13915	350	round5_batch3_worker6	1718	1	5_3_t18	6
13916	350	round5_batch3_worker6	1729	2	5_3_t29	6
13917	350	round5_batch3_worker6	1720	0	5_3_t20	6
13918	350	round5_batch3_worker6	1710	1	5_3_t10	6
13919	350	round5_batch3_worker6	1711	1	5_3_t11	6
13920	350	round5_batch3_worker6	1741	2	5_3_t41	6
13921	350	round5_batch3_worker6	1742	1	5_3_t42	6
13922	350	round5_batch3_worker6	1732	2	5_3_t32	6
13923	350	round5_batch3_worker6	1706	1	5_3_t6	6
13924	350	round5_batch3_worker6	1702	0	5_3_t2	6
13925	350	round5_batch3_worker6	1719	1	5_3_t19	6
13926	350	round5_batch3_worker6	1701	0	5_3_t1	6
13927	350	round5_batch3_worker6	1748	1	5_3_t48	6
13928	350	round5_batch3_worker6	1716	0	5_3_t16	6
13929	350	round5_batch3_worker6	1704	1	5_3_t4	6
13930	350	round5_batch3_worker6	1731	1	5_3_t31	6
13931	350	round5_batch3_worker6	1747	0	5_3_t47	6
13932	350	round5_batch3_worker6	1714	1	5_3_t14	6
13933	350	round5_batch3_worker6	1738	2	5_3_t38	6
13934	350	round5_batch3_worker6	1744	0	5_3_t44	6
13935	350	round5_batch3_worker6	1703	0	5_3_t3	6
13936	350	round5_batch3_worker6	1709	1	5_3_t9	6
13937	350	round5_batch3_worker6	1708	1	5_3_t8	6
13938	350	round5_batch3_worker6	1715	1	5_3_t15	6
13939	350	round5_batch3_worker6	1734	2	5_3_t34	6
13940	350	round5_batch3_worker6	1722	2	5_3_t22	6
